Quote_Id,Quote_Date,Quote_Flag,Field_Info1,Field_Info2,Field_Info3,Field_Info4,Coverage_Info1,Coverage_Info2,Coverage_Info3,Sales_Info1,Sales_Info2,Sales_Info3,Sales_Info4,Sales_Info5,Personal_Info1,Personal_Info2,Personal_Info3,Personal_Info4,Personal_Info5,Property_Info1,Property_Info2,Property_Info3,Property_Info4,Property_Info5,Geographic_Info1,Geographic_Info2,Geographic_Info3,Geographic_Info4,Geographic_Info5
325181,20/06/2014,0,J,0.8928,"1,113",N,12,22,F,1,5,11,V,19751,N,5,ZA,0,2,N,0,S,0,11,14,6,-1,N,TX
325368,22/07/2013,0,J,0.9691,"1,165",N,5,22,F,1,4,22,V,13353,N,6,ZH,0,,N,0,S,1,1,14,7,-1,N,TX
325458,21/04/2014,1,F,1.0006,548,N,9,22,E,1,4,11,P,28551,N,7,XS,0,,N,0,R,0,18,4,20,-1,N,NJ
325500,7/05/2014,0,F,1.0006,548,N,5,22,E,0,5,20,V,14988,N,18,XR,0,,N,0,E,0,9,4,20,-1,N,NJ
325625,4/09/2013,0,E,0.9489,"1,480",N,9,25,A,1,4,22,T,19500,N,4,YE,0,2,Y,0,R,1,14,10,25,-1,N,IL
325929,9/12/2014,0,B,0.9153,935,N,5,22,D,1,5,11,Q,26306,N,6,ZA,0,2,N,0,O,1,6,2,12,-1,N,CA
326050,14/04/2014,0,F,1.0006,548,N,6,22,E,1,4,18,K,62686,N,19,XM,0,,N,0,R,0,11,5,22,-1,N,NJ
326454,24/01/2015,0,F,1.0005,548,N,8,22,K,1,5,11,K,17889,N,21,ZR,0,,N,0,R,0,7,4,22,-1,N,NJ
326755,27/08/2013,0,J,0.9691,"1,165",N,5,22,F,1,3,21,P,53467,N,4,XR,0,,N,0,J,1,9,25,16,-1,N,TX
326884,23/06/2014,0,F,1.0006,548,N,13,22,E,0,5,11,K,67034,N,4,XE,0,,N,0,E,0,17,4,21,-1,N,NJ
327018,26/07/2014,0,B,0.9153,935,N,17,25,D,1,5,11,R,3228,N,1,ZA,0,2,N,0,K,0,25,1,5,-1,N,CA
327143,23/03/2014,0,B,0.9153,935,N,16,22,D,0,5,11,M,45070,N,17,ZA,0,2,N,0,O,0,13,2,4,-1,N,CA
327318,27/01/2015,1,B,0.9153,935,N,3,22,E,1,4,11,T,53249,N,6,ZA,0,2,N,0,Q,1,12,2,10,-1,N,CA
328246,30/04/2015,0,F,1.0101,548,N,7,22,E,1,3,20,P,15042,N,-1,XM,0,,N,0,J,1,15,4,21,-1,N,NJ
328406,15/05/2014,0,E,0.9392,"1,487",N,15,22,F,0,5,11,Q,48113,N,-1,ZA,0,2,N,0,S,0,16,9,24,-1,N,IL
328592,25/03/2014,0,B,0.9153,935,N,11,22,E,0,2,20,T,13999,N,5,ZA,0,2,N,0,O,1,23,2,4,-1,N,CA
328995,30/08/2013,0,B,0.9403,965,N,17,22,E,1,3,21,V,51789,N,4,ZA,0,2,N,0,D,0,25,2,8,-1,N,CA
329366,26/06/2013,1,F,0.9919,564,N,6,2,K,1,3,1,M,53166,N,7,XJ,0,,N,0,R,1,9,4,22,-1,N,NJ
329714,16/05/2014,0,B,0.9153,935,N,2,22,D,1,5,11,V,58592,N,7,ZA,0,2,N,0,R,1,4,2,4,-1,N,CA
330038,3/07/2013,0,B,0.9403,965,N,13,22,D,1,5,1,T,53931,N,8,ZA,0,2,N,0,O,0,20,2,10,-1,N,CA
330221,1/07/2013,0,B,0.9403,965,N,8,22,J,1,3,17,Q,57823,N,6,ZA,0,2,N,0,O,1,11,2,4,25,N,CA
330679,2/06/2014,0,E,0.9392,"1,487",N,2,22,K,1,5,11,K,65929,N,17,ZA,0,2,N,0,R,0,1,9,23,-1,N,IL
330681,19/06/2014,0,B,0.9153,935,N,9,22,D,1,5,11,Q,34675,N,6,ZA,0,2,N,0,O,0,19,2,7,-1,N,CA
330870,16/07/2014,0,J,0.8928,"1,113",N,7,2,F,1,4,11,T,10006,N,-1,XB,0,,N,0,O,1,8,3,5,-1,N,TX
330994,13/07/2014,1,J,0.8928,"1,113",N,3,2,F,1,3,11,T,14897,N,6,XM,0,,N,0,S,1,2,13,6,-1,N,TX
331079,27/08/2014,0,J,0.8928,"1,113",N,7,22,G,1,3,20,T,64749,N,11,XO,0,,N,0,R,1,2,25,6,-1,N,TX
331158,8/08/2013,0,B,0.9403,965,N,13,22,D,0,5,24,Q,3854,N,-1,ZA,0,2,N,0,O,0,12,2,12,-1,N,CA
331176,24/07/2013,1,F,0.9919,564,N,2,22,E,1,3,21,Q,39091,N,4,ZH,0,,N,0,R,0,10,4,18,-1,N,NJ
331273,25/08/2014,0,F,1.0006,548,N,11,22,E,1,5,11,K,11432,N,8,ZW,0,,Y,0,R,1,18,4,17,-1,N,NJ
331385,3/04/2014,0,J,0.8922,"1,113",N,10,22,G,1,4,22,Q,3450,N,8,XQ,0,,N,0,J,1,7,25,16,-1,N,TX
331433,16/03/2015,0,F,1.0101,548,N,3,22,E,0,3,20,K,64347,N,-1,XS,0,,N,0,R,1,8,4,18,-1,N,NJ
331549,9/08/2014,0,J,0.8928,"1,113",N,11,22,G,1,5,11,R,55354,N,5,ZA,0,2,N,0,O,0,16,14,5,-1,N,TX
331553,5/02/2015,0,B,0.9153,935,N,10,22,D,1,5,11,Q,38278,N,5,ZA,0,2,N,0,O,1,11,2,13,25,N,CA
331586,2/01/2015,0,F,1.0005,548,N,6,22,J,0,5,20,M,39867,N,5,XD,0,,N,0,D,0,12,4,22,-1,N,NJ
331640,30/03/2014,1,B,0.9153,935,N,12,22,D,1,5,20,M,5118,N,5,ZA,0,2,Y,0,O,1,10,2,14,-1,N,CA
332047,11/05/2015,1,C,0.8746,"1,487",Y,5,22,K,1,2,20,V,64754,N,16,XD,0,,N,0,R,0,7,9,25,-1,N,IL
332084,12/02/2014,0,B,0.9403,935,N,8,22,E,1,3,20,T,32405,N,24,ZA,0,2,N,0,O,1,10,2,11,-1,N,CA
332401,27/03/2014,1,B,0.9153,935,N,9,22,E,1,3,20,P,30087,N,9,ZA,0,2,N,0,O,1,20,2,10,-1,Y,CA
332758,22/08/2014,0,J,0.8928,"1,113",N,3,22,F,1,3,20,V,42429,N,5,XB,0,,N,0,S,1,1,25,15,-1,N,TX
332889,24/04/2013,1,B,0.9403,965,N,16,2,D,0,5,15,T,36228,N,5,ZA,0,2,Y,0,A,0,23,1,15,-1,N,CA
333006,3/01/2015,1,C,0.9108,"1,487",Y,10,22,A,0,3,20,R,4420,N,6,XB,0,,N,0,S,1,1,9,23,-1,N,IL
333063,7/05/2013,1,F,0.9313,564,N,15,22,E,1,3,15,P,14776,N,5,YH,0,,N,0,R,1,21,4,22,-1,N,NJ
333189,22/05/2014,1,B,0.9153,935,N,7,25,K,1,4,11,Q,9091,N,25,ZA,0,2,N,0,O,1,23,1,6,-1,N,CA
333239,17/11/2014,0,F,1.0006,548,N,9,22,E,1,5,11,K,35867,N,-1,XJ,0,,N,0,N,1,14,4,17,-1,N,NJ
333247,15/09/2014,0,E,0.9194,"1,487",N,13,22,A,1,4,11,K,39067,N,5,ZN,0,,N,0,J,1,7,11,25,-1,N,IL
333263,2/06/2014,0,F,1.0006,548,N,6,22,G,1,2,3,K,11003,N,-1,ZD,0,2,N,0,H,1,4,4,18,-1,N,NJ
333458,1/06/2013,0,B,0.9403,965,N,7,22,D,0,5,17,R,37516,N,25,ZA,0,2,N,0,O,1,10,2,13,-1,N,CA
333583,14/04/2015,0,F,1.0101,548,N,6,22,E,1,4,11,P,27719,N,-1,XD,0,,N,0,R,1,11,4,16,-1,N,NJ
333869,29/03/2014,0,F,0.9566,548,N,6,22,E,0,5,10,R,36825,N,-1,XM,0,,Y,0,R,1,10,4,17,-1,N,NJ
333979,31/01/2015,0,F,1.0005,548,N,13,22,E,1,5,11,Q,45035,N,8,XD,0,,N,0,N,1,21,4,18,-1,N,NJ
334170,27/08/2013,0,B,0.9403,965,N,10,22,D,1,5,4,P,26162,N,-1,ZA,0,2,N,0,D,1,19,2,13,-1,N,CA
334317,23/07/2013,0,B,0.9403,965,N,2,22,D,0,5,1,K,43740,N,5,ZA,0,2,N,0,O,0,1,2,8,-1,N,CA
334816,14/05/2014,0,B,0.9153,935,N,5,2,D,1,5,11,T,15791,N,5,ZA,0,2,N,0,O,1,5,2,9,-1,N,CA
335297,17/03/2014,0,F,0.9566,548,N,5,22,E,1,5,11,T,22046,N,-1,XR,0,,N,0,R,0,7,4,18,-1,N,NJ
335366,30/04/2014,0,F,1.0006,548,N,18,22,E,0,5,20,T,44271,N,2,XR,0,,N,0,R,1,23,4,21,-1,N,NJ
335565,5/12/2014,0,B,0.9153,935,N,13,22,D,1,5,11,Q,56093,N,2,ZA,0,2,N,0,O,1,24,2,7,-1,N,CA
335752,17/08/2014,0,E,0.9364,"1,487",N,5,22,K,0,5,10,M,37480,N,6,XD,0,,N,0,R,1,11,9,25,-1,N,IL
335813,21/03/2015,0,K,0.887,"1,113",Y,9,22,F,1,5,11,P,41529,N,15,XX,0,,N,0,Q,1,15,17,4,-1,N,TX
336545,10/10/2013,0,B,0.9403,965,N,17,22,D,1,5,4,P,40523,N,-1,ZA,0,2,N,0,O,0,24,2,11,-1,N,CA
336611,19/09/2014,0,J,0.8928,"1,113",N,8,22,F,0,5,11,V,45527,N,-1,XM,0,,N,0,J,1,9,14,6,-1,N,TX
336630,7/03/2014,0,E,0.9392,"1,487",N,2,22,K,1,5,11,V,47537,N,5,ZA,0,2,Y,0,R,0,4,9,25,-1,N,IL
336649,25/03/2015,1,F,1.0101,548,N,7,22,E,1,3,20,T,60741,N,6,ZT,0,,Y,0,R,1,13,4,16,-1,N,NJ
336872,15/09/2013,0,B,0.9403,965,N,18,22,D,0,5,21,M,22796,N,5,ZA,0,2,Y,0,O,1,24,2,4,-1,N,CA
336998,24/06/2014,0,E,0.9392,"1,487",N,12,22,F,1,5,11,P,56215,N,8,ZA,0,2,N,0,R,0,15,9,24,-1,N,IL
337067,6/11/2014,0,F,1.0006,548,N,7,22,E,0,2,20,Q,629,N,-1,XR,0,,N,0,R,0,18,4,21,-1,N,NJ
337553,3/06/2013,1,B,0.9403,965,N,13,22,E,1,3,17,Q,65959,N,6,ZA,0,2,N,0,O,1,24,2,10,-1,N,CA
337939,9/04/2014,0,J,0.8922,"1,113",N,7,22,F,1,5,11,T,12355,N,6,ZA,0,2,N,0,S,0,6,7,4,-1,N,TX
338032,25/04/2013,1,E,0.9525,"1,480",N,5,25,K,1,4,23,Q,20405,N,7,XR,0,,N,0,R,1,10,9,24,-1,N,IL
338176,4/03/2014,0,J,0.8922,"1,113",N,3,22,K,0,4,22,P,62435,N,8,XH,0,,N,0,J,1,2,14,9,-1,N,TX
338183,10/02/2014,1,B,0.9403,935,N,2,22,E,1,4,11,V,47432,N,7,ZA,0,2,N,0,D,1,2,2,4,-1,N,CA
338278,29/11/2013,0,E,0.9482,"1,480",N,5,22,K,1,5,7,V,49541,N,13,ZA,0,2,N,0,R,0,8,9,24,-1,N,IL
338337,30/03/2015,0,B,0.9153,935,N,14,22,D,1,5,11,K,61571,N,-1,ZA,0,2,N,0,I,0,24,2,12,-1,N,CA
338873,17/12/2013,0,E,0.9472,"1,480",N,16,2,A,1,5,7,P,66197,N,19,XS,0,,N,0,D,1,14,9,24,-1,N,IL
339256,28/03/2013,0,E,0.9375,"1,480",N,4,22,K,1,5,23,Q,61239,N,-1,ZA,0,2,N,0,R,0,4,9,22,-1,N,IL
339400,13/03/2014,0,B,0.9153,935,N,14,25,E,1,3,20,Q,2672,N,5,ZA,0,2,Y,0,O,1,25,2,12,-1,N,CA
339714,27/03/2015,0,F,1.0101,548,N,3,22,E,1,5,20,V,19843,N,-1,XE,0,,N,0,N,1,3,4,17,-1,N,NJ
340045,24/10/2014,0,B,0.9153,935,N,3,2,E,0,5,11,V,40869,N,7,ZA,0,2,N,0,O,0,15,2,4,-1,N,CA
340231,11/02/2014,0,B,0.9403,935,N,9,22,D,1,5,11,P,58983,N,-1,ZA,0,2,N,0,O,0,18,1,15,-1,N,CA
340294,15/05/2013,0,B,0.9403,965,N,9,22,D,0,5,24,T,33351,N,5,ZA,0,2,N,0,O,0,23,1,6,-1,N,CA
340339,10/03/2014,0,J,0.8922,"1,113",N,4,22,K,1,5,20,K,53634,N,-1,ZF,0,,N,0,S,1,2,15,4,-1,N,TX
340507,20/01/2014,0,J,0.8922,"1,113",N,3,22,K,1,5,7,K,22488,N,5,XO,0,,N,0,J,1,2,21,4,-1,N,TX
340698,23/07/2013,0,B,0.9403,965,N,4,22,D,1,5,1,P,25934,N,5,ZA,0,2,N,0,D,0,8,2,4,-1,N,CA
340714,2/07/2014,0,E,0.9392,"1,487",N,10,22,F,1,5,11,T,27860,N,6,ZA,0,2,N,0,R,0,8,11,24,-1,N,IL
340944,25/02/2015,0,K,0.887,"1,113",Y,1,22,K,1,5,11,T,3942,N,-1,XR,0,,N,0,D,1,1,24,13,-1,N,TX
341082,5/10/2013,0,J,0.9497,"1,165",N,17,22,G,1,5,4,R,49383,N,9,ZA,0,2,N,0,J,0,14,24,12,-1,N,TX
341152,14/01/2015,0,J,0.887,"1,113",N,11,22,G,1,4,11,T,58542,N,9,XO,0,,N,0,J,1,9,14,6,-1,N,TX
341204,29/09/2014,0,F,1.0006,548,N,8,22,E,1,5,11,K,25900,N,6,ZT,0,,N,0,R,1,6,4,18,-1,N,NJ
341280,18/02/2015,0,B,0.9153,935,N,17,22,D,0,5,11,T,38055,N,6,ZA,0,2,N,0,O,0,21,2,4,-1,N,CA
341894,11/11/2014,0,J,0.887,"1,113",N,15,22,G,0,5,11,P,27930,N,-1,ZA,0,2,N,0,J,0,23,14,5,-1,N,TX
342043,4/11/2013,0,F,0.9919,564,N,6,22,J,1,3,20,K,6321,N,4,XS,0,,N,0,R,0,10,4,19,-1,N,NJ
342122,28/08/2014,1,F,1.0006,548,N,17,22,E,1,3,11,T,59433,N,11,XR,0,,N,0,R,1,23,4,21,-1,N,NJ
343242,22/07/2013,0,F,0.9919,564,N,8,22,E,1,3,17,P,43962,N,-1,XS,0,,N,0,R,1,17,4,22,-1,N,NJ
343448,16/02/2015,0,K,0.887,"1,113",Y,8,22,F,1,5,11,K,22598,N,11,XD,0,,N,0,J,1,3,25,14,-1,N,TX
343500,4/02/2014,0,B,0.9403,935,N,4,22,D,0,5,20,P,36800,N,12,ZA,0,2,N,0,O,1,1,2,4,-1,N,CA
343813,17/06/2014,0,B,0.9153,935,N,2,25,D,1,4,11,P,6005,N,-1,ZA,0,2,N,0,O,1,9,2,8,-1,Y,CA
343826,19/08/2014,0,B,0.9153,935,N,23,2,D,1,5,11,P,61870,N,4,ZA,0,2,Y,0,O,1,23,2,4,-1,N,CA
343855,3/05/2013,0,J,0.9691,"1,165",N,9,22,G,1,5,1,V,36084,N,12,ZA,0,2,N,0,Q,0,3,14,6,-1,N,TX
343964,25/02/2013,0,F,0.9023,564,N,22,22,E,1,3,14,K,12369,N,6,XD,0,,N,0,R,1,21,4,19,-1,N,NJ
344193,19/05/2014,0,F,1.0006,548,N,12,22,E,0,5,11,Q,32416,N,-1,YH,0,,N,0,J,1,22,4,19,-1,N,NJ
344331,5/04/2013,1,E,0.9525,"1,480",N,9,22,G,0,4,23,K,12342,N,6,XE,0,,N,0,S,1,2,11,23,-1,N,IL
344873,11/12/2013,0,J,0.8922,"1,165",N,2,25,F,1,4,7,T,60806,N,6,YH,0,,N,0,J,1,1,14,6,-1,N,TX
344905,13/07/2013,0,J,0.9691,"1,165",N,6,22,G,1,5,1,R,15002,N,-1,XO,0,,N,0,S,1,4,24,16,-1,N,TX
344917,31/01/2015,1,B,0.9153,935,N,7,25,J,1,4,11,T,7027,N,6,ZA,0,2,N,0,D,1,23,2,4,-1,N,CA
345249,23/06/2014,1,F,1.0006,548,N,5,22,E,1,3,11,P,38086,N,10,ZG,0,,N,0,D,1,17,4,21,-1,N,NJ
345757,26/12/2014,0,J,0.887,"1,113",N,6,22,F,1,5,11,V,60914,N,-1,YH,0,,N,0,S,1,2,25,9,-1,N,TX
345774,27/02/2014,0,J,0.8922,"1,113",N,12,22,G,1,5,11,Q,54104,N,6,XX,0,2,N,0,F,1,6,24,14,-1,N,TX
347161,10/10/2014,1,J,0.8793,"1,113",N,5,25,F,1,4,22,V,50614,N,5,XS,0,,N,0,S,1,6,13,6,-1,N,TX
347371,19/01/2014,0,F,0.9838,548,N,5,22,E,1,5,20,M,22446,N,-1,ZN,0,,N,0,R,0,13,4,21,-1,N,NJ
347552,29/03/2015,0,K,0.887,"1,113",Y,8,22,G,0,5,10,M,61998,N,6,ZA,0,2,N,0,I,0,1,14,5,-1,N,TX
347919,6/07/2014,0,E,0.9392,"1,487",N,4,22,K,1,5,11,M,33615,N,15,ZA,0,2,N,0,R,0,7,9,23,-1,N,IL
347952,26/03/2014,0,J,0.8922,"1,113",N,2,22,F,0,5,11,T,54350,N,5,ZA,0,2,N,0,I,0,1,14,8,-1,N,TX
347953,17/10/2014,0,J,0.8793,"1,113",N,5,22,F,1,4,11,K,28843,N,-1,XE,0,,N,0,I,1,5,17,4,-1,N,TX
348434,25/03/2014,1,F,0.9566,548,N,2,22,E,1,3,20,P,25655,N,8,XB,0,,N,0,R,1,5,4,16,-1,N,NJ
348641,20/05/2014,0,J,0.8928,"1,113",N,4,22,K,1,5,11,P,29959,N,-1,ZA,0,2,N,0,J,0,3,15,12,-1,N,TX
348696,26/01/2015,0,C,0.9108,"1,487",Y,14,22,F,1,5,11,P,56109,N,15,XX,0,,Y,0,R,1,16,9,25,-1,N,IL
348886,28/02/2014,0,E,0.9472,"1,487",N,12,22,F,0,5,20,V,13476,N,6,ZA,0,2,N,0,R,0,11,9,24,-1,N,IL
348953,4/10/2013,0,J,0.9497,"1,165",N,6,22,G,1,5,4,V,55115,N,22,XR,0,,N,0,I,1,3,18,4,-1,N,TX
348988,14/09/2013,0,E,0.9489,"1,480",N,4,22,K,0,5,4,R,30890,N,7,XB,0,,N,0,N,1,6,9,25,-1,N,IL
349331,18/09/2013,0,J,0.9497,"1,165",N,5,22,F,1,5,4,T,24609,N,10,ZA,0,2,N,0,Q,0,2,22,4,-1,N,TX
349559,15/03/2015,1,B,0.9153,935,N,5,22,E,1,3,20,M,9639,N,24,ZA,0,2,Y,0,O,1,13,2,10,-1,N,CA
349837,22/05/2014,0,J,0.8928,"1,113",N,11,22,G,1,4,11,Q,52202,N,-1,XH,0,,N,0,J,1,7,24,14,-1,N,TX
349970,23/09/2013,0,F,0.9919,564,N,6,22,E,0,5,4,K,55798,N,5,ZN,0,,Y,0,R,1,13,4,17,-1,N,NJ
350836,14/09/2014,0,F,1.0006,548,N,17,22,E,1,5,11,M,16094,N,5,ZG,0,,N,0,D,1,24,4,21,-1,N,NJ
351206,7/08/2013,0,B,0.9403,965,N,6,22,E,0,3,21,T,3801,N,4,ZA,0,2,N,0,O,1,10,2,4,-1,N,CA
351332,14/09/2013,1,B,0.9403,965,N,1,2,D,1,5,4,R,42297,N,1,ZA,0,2,N,0,O,1,1,2,5,-1,N,CA
351342,6/10/2014,0,J,0.8793,"1,113",N,10,22,G,1,5,11,K,39310,N,-1,XH,0,,Y,0,J,1,12,13,8,-1,N,TX
352562,17/04/2015,0,F,1.0101,548,N,4,22,J,1,3,20,V,9787,N,5,ZG,0,,N,0,R,1,10,4,16,-1,N,NJ
352593,13/06/2014,0,J,0.8928,"1,113",N,12,22,G,0,5,11,V,39758,N,5,ZA,0,2,N,0,S,0,13,14,5,-1,N,TX
352919,31/12/2013,0,J,0.8922,"1,165",N,5,22,K,1,5,7,P,59977,N,5,XH,0,,N,0,I,1,3,14,6,-1,N,TX
353041,24/06/2014,0,J,0.8928,"1,113",N,8,22,G,1,5,11,P,52317,N,7,ZA,0,2,N,0,S,0,3,24,14,-1,N,TX
353200,25/01/2015,0,J,0.887,"1,113",N,5,22,F,0,3,11,M,31163,N,1,XM,0,,N,0,J,1,6,24,15,-1,N,TX
353241,1/04/2015,0,B,0.9153,935,N,9,22,E,0,3,20,V,32209,N,-1,ZA,0,2,N,0,D,0,18,2,4,-1,N,CA
353322,18/04/2013,1,J,0.9769,"1,165",N,5,22,F,1,3,15,Q,64709,N,10,ZN,0,,N,0,J,1,16,25,16,-1,N,TX
353708,14/03/2015,0,B,0.9153,935,N,8,25,D,1,5,20,R,59830,N,25,ZA,0,2,N,0,O,1,9,2,4,25,N,CA
353826,17/09/2013,1,B,0.9403,965,N,5,22,E,1,3,20,T,6332,N,5,ZA,0,2,N,0,O,1,4,2,9,-1,N,CA
353843,8/06/2013,0,B,0.9403,965,N,7,25,D,0,5,24,R,63225,N,21,ZA,0,2,N,0,O,1,19,2,11,-1,N,CA
353871,20/10/2013,0,J,0.9497,"1,165",N,10,22,G,0,5,7,M,20032,N,6,XX,0,,N,0,J,1,4,25,10,-1,N,TX
353940,20/09/2013,1,F,0.9919,564,N,5,2,G,1,3,20,T,22990,N,6,XD,0,2,N,0,N,0,16,4,20,-1,N,NJ
354103,10/03/2015,1,B,0.9153,935,N,7,22,E,1,3,20,P,53304,N,6,ZA,0,2,N,0,O,1,16,2,11,-1,N,CA
354287,2/09/2014,0,E,0.9194,"1,487",N,10,22,F,1,5,11,P,49749,N,-1,ZF,0,,Y,0,R,1,11,8,23,-1,N,IL
355111,12/04/2015,0,F,1.0101,548,N,5,22,E,1,4,11,M,49767,N,-1,XH,0,,N,0,R,1,5,4,17,-1,N,NJ
355577,2/12/2013,0,F,0.9838,564,N,7,22,E,1,5,7,K,59548,N,23,XJ,0,,Y,0,R,1,20,4,19,-1,N,NJ
356075,22/03/2014,0,F,0.9566,548,N,16,25,G,0,2,20,R,21644,N,9,XD,0,,N,0,R,1,19,4,17,-1,N,NJ
356087,15/04/2015,0,K,0.887,"1,113",Y,5,22,K,0,5,11,T,16469,N,-1,ZA,0,2,N,0,J,0,2,14,9,-1,N,TX
356828,25/07/2014,0,J,0.8928,"1,113",N,8,22,A,1,5,11,R,45954,N,6,XS,0,,N,0,I,1,6,14,6,-1,N,TX
356889,11/11/2014,0,J,0.887,"1,113",N,12,22,G,0,5,11,P,16125,N,-1,ZA,0,2,N,0,J,0,9,14,5,25,N,TX
357044,11/03/2015,0,B,0.9153,935,N,7,22,D,1,5,11,T,21162,N,13,ZA,0,2,N,0,D,0,25,2,4,-1,N,CA
357109,9/03/2014,0,B,0.9153,935,N,7,22,D,1,5,20,M,8063,N,-1,ZA,0,2,N,0,I,1,11,2,9,-1,N,CA
357217,1/11/2013,0,J,0.9258,"1,165",N,22,2,B,0,5,7,V,47948,N,-1,XO,0,,N,0,A,1,20,13,6,-1,N,TX
357620,22/09/2013,0,B,0.9403,965,N,4,22,D,1,5,4,M,23960,N,20,ZA,0,2,N,0,O,0,23,2,10,-1,N,CA
357714,4/01/2015,0,J,0.887,"1,113",N,16,22,G,0,5,11,M,56005,N,-1,ZA,0,2,Y,0,J,0,21,24,14,-1,N,TX
357744,8/06/2013,0,B,0.9403,965,N,6,22,D,0,5,1,R,43986,N,4,ZA,0,2,N,0,D,0,8,2,14,-1,N,CA
357811,11/12/2013,1,F,0.9838,564,N,15,22,K,1,3,20,Q,35902,N,7,XM,0,,N,0,D,1,23,4,19,-1,N,NJ
358182,5/03/2014,0,B,0.9153,935,N,15,22,D,1,2,20,Q,11959,N,4,ZA,0,2,N,0,O,1,22,2,4,-1,N,CA
358193,13/06/2013,0,J,0.9691,"1,165",N,3,22,F,0,5,1,Q,22475,N,-1,ZH,0,,N,0,D,1,14,13,6,-1,N,TX
358883,15/07/2013,0,E,0.9487,"1,480",N,23,1,L,0,5,1,K,57897,N,5,ZA,0,2,,0,S,0,9,9,24,-1,N,IL
358927,17/10/2014,0,J,0.8793,"1,113",N,5,22,F,1,5,11,V,24233,N,21,XS,0,,N,0,S,1,6,13,14,-1,N,TX
359434,30/03/2014,0,E,0.9392,"1,487",N,3,22,K,1,5,11,M,52755,N,8,XW,0,,N,0,D,1,2,11,25,-1,N,IL
359445,10/11/2014,1,F,1.0006,548,N,5,25,E,1,3,20,K,36340,N,6,XD,0,,N,0,R,0,19,4,20,-1,N,NJ
359466,5/07/2013,0,B,0.9403,965,N,8,22,D,1,5,17,Q,15261,N,-1,ZA,0,2,N,0,D,0,2,2,13,-1,N,CA
359625,16/05/2013,0,F,0.9313,564,N,6,22,E,1,5,1,Q,22565,N,-1,XM,0,,N,0,R,1,9,4,18,-1,N,NJ
359809,20/02/2013,0,B,0.9403,965,N,10,22,E,1,3,14,T,56036,N,5,ZA,0,2,N,0,D,1,9,2,13,-1,N,CA
359880,6/01/2015,0,B,0.9153,935,N,13,22,D,1,5,20,P,65616,N,3,ZA,0,2,N,0,O,1,24,2,7,-1,N,CA
359915,15/04/2015,0,B,0.9153,935,N,5,22,E,0,3,20,T,18144,N,4,ZA,0,2,N,0,O,1,4,2,6,-1,N,CA
360027,1/09/2014,0,F,1.0006,548,N,12,22,E,1,5,11,K,10979,N,25,XR,0,,N,0,R,1,15,4,17,-1,N,NJ
360078,8/06/2013,1,B,0.9403,965,N,3,22,E,1,3,17,P,10089,N,6,ZA,0,2,N,0,O,1,14,2,4,-1,N,CA
360106,14/04/2014,1,F,1.0006,548,N,7,22,E,1,3,20,P,48989,N,6,XZ,0,,N,0,N,0,5,4,22,-1,N,NJ
360163,22/10/2014,0,J,0.8793,"1,113",N,12,22,G,1,5,11,T,15313,Y,6,XH,0,,N,0,J,1,20,14,5,-1,N,TX
360282,3/03/2015,0,K,0.887,"1,113",Y,3,22,K,1,5,11,P,4479,N,-1,XE,0,,N,0,J,1,3,24,12,-1,N,TX
360379,13/10/2014,0,E,0.9108,"1,487",N,1,22,K,1,5,11,K,8952,N,9,XM,0,,N,0,R,1,1,11,25,-1,N,IL
360488,2/01/2014,1,F,0.9838,548,N,14,22,E,1,3,20,Q,43988,N,8,ZT,0,,N,0,D,1,8,4,17,-1,N,NJ
360845,9/01/2015,0,B,0.9153,935,N,18,2,D,1,5,20,V,18514,N,5,ZA,0,2,N,0,O,1,25,1,6,-1,N,CA
360983,6/08/2013,0,F,0.9919,564,N,8,22,E,1,5,4,P,17112,N,10,ZF,0,,N,0,R,1,12,4,17,-1,N,NJ
361111,2/01/2015,0,C,0.9108,"1,487",Y,14,25,A,1,3,20,V,20068,N,6,XO,0,,N,0,D,1,22,9,24,-1,N,IL
361225,30/04/2015,1,B,0.9153,935,N,6,22,E,0,3,20,Q,41195,N,10,ZA,0,2,N,0,I,0,12,2,14,-1,N,CA
361285,27/04/2015,1,K,0.887,"1,113",Y,4,22,K,1,3,11,Q,4782,N,6,ZF,0,,N,0,J,1,1,24,13,-1,N,TX
361397,9/04/2015,0,B,0.9153,935,N,12,22,D,1,5,11,Q,3243,N,17,ZA,0,2,N,0,O,1,21,2,4,-1,N,CA
361432,11/10/2013,0,J,0.9497,"1,165",N,22,22,G,0,5,4,V,48195,N,-1,XR,0,,Y,0,S,1,20,24,14,-1,N,TX
361819,21/01/2013,0,F,0.9223,564,N,8,22,E,1,3,14,K,16255,N,6,XJ,0,2,N,0,R,1,4,4,17,-1,N,NJ
362303,8/09/2014,0,F,1.0006,548,N,4,22,E,1,5,11,K,30042,N,6,ZH,0,,N,0,R,0,7,4,19,-1,N,NJ
362512,8/08/2014,0,F,1.0006,548,N,7,25,E,1,2,20,V,1670,N,6,XJ,0,,N,0,N,1,12,4,17,-1,N,NJ
362572,9/09/2013,0,E,0.9489,"1,480",N,18,22,A,1,5,4,K,45788,N,7,ZA,0,2,Y,0,R,0,13,9,24,-1,N,IL
362598,11/06/2013,0,E,0.9485,"1,480",N,12,25,A,1,5,1,P,18969,N,19,ZF,0,,N,0,R,1,11,9,23,-1,N,IL
